,thetas,A_UR: quality demands,A_User's programming ability,A_UR: need for model transparency,A_UR: robustness of the model,A_UR: scalability of the model,A_UR: Availability of a well documented library,A_UR: Use of default hyperparameter values?,A_UR: Computer operating system,A_Hardware: access to high performance computing,A_Production application area,A_Number of maximum function evaluations/ trials budget,A_Running time per trial [s],A_Number of kernels used,A_Total Computing Time [s],A_Input Data,A_#Instances training dataset,A_Ratio training to test dataset,A_Feature datatypes,A_Number of features,A_Noise in dataset,A_Training technique,A_ML task,A_Detailed ML task,D_DT,D_RF,D_KNN,D_EN,D_LogReg,D_SVM,D_NB,D_XGB,D_MLP,D_DNN,D_CNN,D_LSTM,del_UR: quality demands,del_User's programming ability,del_UR: need for model transparency,del_UR: robustness of the model,del_UR: scalability of the model,del_UR: Availability of a well documented library,del_UR: Use of default hyperparameter values?,del_UR: Computer operating system,del_Hardware: access to high performance computing,del_Production application area,del_Number of maximum function evaluations/ trials budget,del_Running time per trial [s],del_Number of kernels used,del_Total Computing Time [s],del_Input Data,del_#Instances training dataset,del_Ratio training to test dataset,del_Feature datatypes,del_Number of features,del_Noise in dataset,del_Training technique,del_ML task,del_Detailed ML task,Antecedent_Importance
11,1,high,,,,,,,,,,,,1,1.0:43200,,,,,,,,Regression,,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.30111111111111066,,,,,,,,,,,,0.6452380952380943,0.3763888888888883,,,,,,,,0.451666666666666,,Number of maximum function evaluations/ trials budget_AI:_1
12,1,high,,,,,,,,,,,,>1,>43200,,,,,,,,Regression,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.30111111111111066,,,,,,,,,,,,0.5018518518518511,0.6452380952380943,,,,,,,,0.451666666666666,,Running time per trial [s]_AI:_1
13,1,high,,,,,,,,yes,,,,1,1.0:43200,,,,,,,,Regression,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.30111111111111066,,,,,,,,0.32261904761904714,,,,0.6452380952380943,0.3763888888888883,,,,,,,,0.451666666666666,,Number of kernels used_AI:_1
14,1,,,,,,,,,,,,,1,1.0:43200,,,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,,,,,,,,,,,,,0.6452380952380943,0.3763888888888883,,,,,,,,0.3474358974358969,,Total Computing Time [s]_AI:_1
15,1,high,,,,,,,,,,,,>1,>43200,,,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.30111111111111066,,,,,,,,,,,,0.5018518518518511,0.6452380952380943,,,,,,,,0.3474358974358969,,Input Data_AI:_1
16,1,high,,,,,,,,,,,,1,1.0:43200,,,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.30111111111111066,,,,,,,,,,,,0.6452380952380943,0.3763888888888883,,,,,,,,0.3474358974358969,,#Instances training dataset_AI:_1
17,1,,,,,yes,,,,,,,,1,1.0:43200,,,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,,,,,4.5166666666666595,,,,,,,,0.6452380952380943,0.3763888888888883,,,,,,,,0.3474358974358969,,Ratio training to test dataset_AI:_1
18,1,,,,,,,,,,,,,,,,,,,<100,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,0.6452380952380943,,,0.3474358974358969,,Feature datatypes_AI:_1
19,1,high,,,,,,,,,,,,1,1.0:43200,,,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.30111111111111066,,,,,,,,,,,,0.6452380952380943,0.3763888888888883,,,,,,,,0.3474358974358969,,Number of features_AI:_1
20,1,high,,,,,,,,,,,,,,,,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",Image Recognition,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.30111111111111066,,,,,,,,,,,,,,,,,,,,,0.3474358974358969,4.5166666666666595,Noise in dataset_AI:_1
21,1,,,,,,,,, ,,,,,1.0:43200,,,,,,,,Regression,,0.5,0.0000,0.0000,0.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,4.5166666666666595,,,,,0.3763888888888883,,,,,,,,0.451666666666666,,Training technique_AI:_1
22,1,,,,,,,,,,,,,,>43200,,,,,,,,Regression,,0.0000,0.17,0.0000,0.0000,0.0000,0.0000,0.0000,0.17,0.17,0.17,0.17,0.17,,,,,,,,,,,,,,0.6452380952380943,,,,,,,,0.451666666666666,,ML task_AI:_1
23,1,,,,,,,,,,,,,,>43200,,,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.0000,0.14,0.0000,0.0000,0.0000,0.14,0.0000,0.14,0.14,0.14,0.14,0.14,,,,,,,,,,,,,,0.6452380952380943,,,,,,,,0.3474358974358969,,Detailed ML task_AI:_1
24,1,,,yes,,,,,,,,,,,1.0:43200,,,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.5,0.0000,0.0000,0.0000,0.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.5645833333333324,,,,,,,,,,,0.3763888888888883,,,,,,,,0.3474358974358969,,
25,1,,,no,,,,,,,,,,,1.0:43200,,>100000,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.00,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.451666666666666,,,,,,,,,,,0.3763888888888883,,1.1291666666666649,,,,,,0.3474358974358969,,
26,1,,,no,,,,,,,,,,,1.0:43200,,<100000,,,,,,"{'Binary Classification':1.0, 'Multiclass Classification':1.0}",,0.0000,0.0000,0.0000,0.0000,0.0000,0.5,0.50,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.451666666666666,,,,,,,,,,,0.3763888888888883,,1.505555555555553,,,,,,0.3474358974358969,,
27,1,low,"{'low':1.0, 'medium':1.0}",,,,,,,,,,,,,,,,,,,,,,0.2000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,1.1291666666666649,4.5166666666666595,,,,,,,,,,,,,,,,,,,,,,
28,1,high,high,no,no,no,no,,,,Predictive Quality,,,,>43200,Image data,1000.0:100000,1.0:4,,<10,,,Object Detection,Object Detection,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.30111111111111066,1.505555555555553,0.451666666666666,2.2583333333333298,2.2583333333333298,1.505555555555553,,,,2.2583333333333298,,,,0.6452380952380943,0.5645833333333324,4.5166666666666595,4.5166666666666595,,4.5166666666666595,,,4.5166666666666595,4.5166666666666595,
29,1,high,high,no,no,no,no,,,,Predictive Quality,,,,>43200,Tabular data,>100000,,"[continuous, discrete, nominal, timestamp]",>1000,,,Binary Classification,Part Failure,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.30111111111111066,1.505555555555553,0.451666666666666,2.2583333333333298,2.2583333333333298,1.505555555555553,,,,2.2583333333333298,,,,0.6452380952380943,0.3474358974358969,1.1291666666666649,,2.2583333333333298,4.5166666666666595,,,1.505555555555553,4.5166666666666595,
30,1,,,yes,,,,,,,,,,,,,,,,,,,,,0.25,0.0000,0.25,0.25,0.25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.5645833333333324,,,,,,,,,,,,,,,,,,,,,
31,1,,,yes,,,,,,,,,,,,,,,,,,,,,0.25,0.0000,0.25,0.25,0.25,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.5645833333333324,,,,,,,,,,,,,,,,,,,,,
32,1,,,yes,,,,,,,,,,,,,,,,,,,,,0.333333333,0.0000,0.333333333,0.333333333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.5645833333333324,,,,,,,,,,,,,,,,,,,,,
33,1,,,yes,,,,,,,,,,,,,,,,,,,,,0.2,0.07,0.1,0.2,0.1,0.07,0.2,0.07,0.0000,0.0000,0.0000,0.0000,,,0.5645833333333324,,,,,,,,,,,,,,,,,,,,,
34,1,,,yes,,,,,,,,,,,,,,,,,,,,,0.333333333,0.0000,0.333333333,0.333333333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.5645833333333324,,,,,,,,,,,,,,,,,,,,,
35,1,,,yes,,,,,,,,,,,,,,,,,,,,,0.333333333,0.0000,0.333333333,0.333333333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.5645833333333324,,,,,,,,,,,,,,,,,,,,,
36,1,,,yes,,,,,,,,,,,,,,,,,,,,,0.35,0.0000,0.25,0.15,0.05,0.05,0.15,0.0000,0.0000,0.0000,0.0000,0.0000,,,0.5645833333333324,,,,,,,,,,,,,,,,,,,,,
37,1,,,,yes,,,,,,,,,,,,,,,,,,,,0.0000,0.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,,,,1.1291666666666649,,,,,,,,,,,,,,,,,,,,
38,1,,,,yes,,,,,,,,,,,,,,,,,,,,0.0000,0.2500,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,,,,1.1291666666666649,,,,,,,,,,,,,,,,,,,,
39,1,,,,yes,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.7500,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,,,,1.1291666666666649,,,,,,,,,,,,,,,,,,,,
40,1,,,,yes,,,,,,,,,,,,,,,,,,,,0.0000,0.5,0.50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,1.1291666666666649,,,,,,,,,,,,,,,,,,,,
41,1,,low,,,,,yes,,,,,,,,,,,,,,,,,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0.1111,0.1111,0.0000,0.1111,0.0000,0.0000,0.0000,,1.1291666666666649,,,,,1.1291666666666649,,,,,,,,,,,,,,,,,
42,1,,low,,,,,yes,,,,,,,,,,,,,,,,,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.1250,0.0000,0.0000,0.0000,,1.1291666666666649,,,,,1.1291666666666649,,,,,,,,,,,,,,,,,
43,1,,low,,,,,yes,,,,,,,,,,,,,,,,,0.2000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,1.1291666666666649,,,,,1.1291666666666649,,,,,,,,,,,,,,,,,
44,1,,,,,,,,,,,,,,0,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,1.505555555555553,,,,,,,,,,
45,1,,,,,,,,,,,,,,0,,,,,,,,,,0.0000,0.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,1.505555555555553,,,,,,,,,,
46,1,,,,,,,,,,,,,,0,,,,,,,,,,0.1110,0.1110,0.1110,0.1110,0.1110,0.1110,0.1110,0.1110,0.1110,0.0000,0.0000,0.0000,,,,,,,,,,,,,,1.505555555555553,,,,,,,,,,
47,1,,,,,,,,,yes,,,,>1,1.0:172800,,,,,,,,,,0.0000,0.2500,0.0000,0.0000,0.0000,0.2500,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,,,,,,,,,0.32261904761904714,,,,0.5018518518518511,1.505555555555553,,,,,,,,,,
48,1,,,,,,,,,yes,,,,>1,1.0:172800,,,,,,,,,,0.0909,0.090909091,0.09,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.0000,0.0000,0.0909,,,,,,,,,0.32261904761904714,,,,0.5018518518518511,1.505555555555553,,,,,,,,,,
49,1,,,,,,,,,yes,,,,>1,1.0:172800,,,,,,,,,,0.0000,0.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,0.32261904761904714,,,,0.5018518518518511,1.505555555555553,,,,,,,,,,
50,1,,,,,,,,,yes,,,,>1,>7200,,,,,,,,,,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,0.3333,0.0000,0.0000,0.0000,,,,,,,,,0.32261904761904714,,,,0.5018518518518511,0.5645833333333324,,,,,,,,,,
51,1,,,,,,,,,yes,,,,>1,>7200,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,,,,,,,,,0.32261904761904714,,,,0.5018518518518511,0.5645833333333324,,,,,,,,,,
52,1,,,,,,,,,yes,,,,>1,>7200,,,,,,,,,,0.0833,0.083333333,0.08,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0,0,0.0833,,,,,,,,,0.32261904761904714,,,,0.5018518518518511,0.5645833333333324,,,,,,,,,,
53,1,,,,,,,,,yes,,,,>1,>7200,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.25,0.0000,0.25,0.0000,0.25,0.25,0.0000,,,,,,,,,0.32261904761904714,,,,0.5018518518518511,0.5645833333333324,,,,,,,,,,
54,1,,,,,,,,,no,,,,,1.0:7200,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,0.6452380952380943,,,,,1.505555555555553,,,,,,,,,,
55,1,,,,,,,,,no,,,,,1.0:7200,,,,,,,,,,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,0.6452380952380943,,,,,1.505555555555553,,,,,,,,,,
56,1,,,,,,,,,no,,,,,1.0:7200,,,,,,,,,,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.1250,0.0000,0.0000,0.0000,0.0000,,,,,,,,,0.6452380952380943,,,,,1.505555555555553,,,,,,,,,,
57,1,,,,,,,,,no,,,,,>7200,,,,,,,,,,0.0000,0.333333333,0.0000,0.0000,0.0000,0.0000,0.0000,0.333333333,0.333333333,0.0000,0.0000,0.0000,,,,,,,,,0.6452380952380943,,,,,0.5645833333333324,,,,,,,,,,
58,1,,,,,,,,,no,,,,,>7200,,,,,,,,,,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,0.6452380952380943,,,,,0.5645833333333324,,,,,,,,,,
59,1,,,,,,,,,no,,,,,>7200,,,,,,,,,,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,,,,,,,,,0.6452380952380943,,,,,0.5645833333333324,,,,,,,,,,
60,1,,,,,,,,,no,,,,,>7200,,,,,,,,,,0.0000,0.333333333,0.0000,0.0000,0.0000,0.0000,0.33,0.0000,0.33,0.0000,0.0000,0.0000,,,,,,,,,0.6452380952380943,,,,,0.5645833333333324,,,,,,,,,,
61,1,,,,,,,,,,,,,,,Image data,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,,,,,,,,,,,,,,,0.5645833333333324,,,,,,,,,
62,1,,,,,,,,,,,,,,,Image data,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,,,,,,,,,,,,,,,0.5645833333333324,,,,,,,,,
63,1,,,,,,,,,,,,,,,Image data,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,,,,,,,,,,,,,,,0.5645833333333324,,,,,,,,,
64,1,,,,,,,,,,,,,,,Image data,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,,,,,,,,,,,,,,,0.5645833333333324,,,,,,,,,
65,1,,,,,,,,,,,,,,,Image data,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,,,,,,,,,,,,,,,0.5645833333333324,,,,,,,,,
66,1,,,,,,,,,,,,,,,Image data,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,,,,,,,,,,,,,,,0.5645833333333324,,,,,,,,,
67,1,,,,,,,,,,,,,,,Image data,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,,,,,,,,,,,,,,,0.5645833333333324,,,,,,,,,
68,1,,,,,,,,,,,,,,,Tabular data,,,,,,,,,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0000,0.0909,,,,,,,,,,,,,,,0.3474358974358969,,,,,,,,,
69,1,,,,,,,,,,,,,,,Tabular data,,,,,,,,,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,0.3474358974358969,,,,,,,,,
70,1,,,,,,,,,,,,,,,Tabular data,,,,,,,,,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0909,0.0000,0.0909,,,,,,,,,,,,,,,0.3474358974358969,,,,,,,,,
71,1,,,,,,,,,,,,,,,Tabular data,,,"[continuous, discrete, nominal, timestamp]",,,,,Time Series Prediction,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5,0.5,,,,,,,,,,,,,,,0.3474358974358969,,,2.2583333333333298,,,,,0.7527777777777765,
72,1,low,,,,,,,,,,,,,,Tabular data,,,,,,,,,0.166666667,0.0000,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.0000,0.0000,0.0000,0.0000,0.0000,1.1291666666666649,,,,,,,,,,,,,,0.3474358974358969,,,,,,,,,
73,1,high,,,,,,,,,,,,,,Tabular data,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.0000,0.0000,0.0000,0.30111111111111066,,,,,,,,,,,,,,0.3474358974358969,,,,,,,,,
74,1,,,,,,,,,,,,,,,,,,,,,,,Time Series Prediction,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,,,,,,,,,,,,,,,,,,,,,,,0.7527777777777765,
75,1,,,,,,,,,,,,,,,,,,,,,,,Time Series Prediction,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,,,,,,,,,,,,,,,,,,,,,,,0.7527777777777765,
76,1,high,medium,no,,,yes,,Windows,yes,,,>200,,>172800,Tabular data,>1000000,2.0:9,"[continuous, discrete, nominal]",<100,yes,,Regression,Time Series Prediction,0.25,0.25,0.0000,0.0000,0.0000,0.0000,0.0000,0.25,0.0000,0.0000,0.0000,0.25,0.30111111111111066,0.903333333333332,0.451666666666666,,,0.903333333333332,,1.1291666666666649,0.32261904761904714,,,1.505555555555553,,1.505555555555553,0.3474358974358969,1.1291666666666649,0.7527777777777765,0.7527777777777765,0.6452380952380943,0.903333333333332,,0.451666666666666,0.7527777777777765,
77,1,low,medium,no,,,yes,,Windows,yes,,,,,7200.0:172800,Tabular data,1000.0:10000,2.0:9,"[continuous, discrete, nominal]",<100,no,,Binary Classification,Time Series Prediction,0.0000,0.3,0.0000,0.0000,0.3,0.0000,0.0000,0.3,0.0000,0.0000,0.0000,0.0000,1.1291666666666649,0.903333333333332,0.451666666666666,,,0.903333333333332,,1.1291666666666649,0.32261904761904714,,,,,1.505555555555553,0.3474358974358969,2.2583333333333298,0.7527777777777765,0.7527777777777765,0.6452380952380943,4.5166666666666595,,1.505555555555553,0.7527777777777765,
78,1,low,medium,no,,,yes,,Windows,yes,,,,,>172800,Tabular data,>1000000,2.0:9,"[continuous, discrete, nominal]",<100,yes,,Multiclass Classification,,0.0000,0.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5,0.0000,0.0000,0.0000,0.0000,1.1291666666666649,0.903333333333332,0.451666666666666,,,0.903333333333332,,1.1291666666666649,0.32261904761904714,,,,,1.505555555555553,0.3474358974358969,1.1291666666666649,0.7527777777777765,0.7527777777777765,0.6452380952380943,0.903333333333332,,2.2583333333333298,,
79,1,high,medium,no,,,yes,,linux,yes,,,,,7200.0:172800,Tabular data,>1000000,2.0:9,"[continuous, discrete, nominal]",<100,yes,,Multiclass Classification,,0.0000,0.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5,0.0000,0.0000,0.0000,0.0000,0.30111111111111066,0.903333333333332,0.451666666666666,,,0.903333333333332,,4.5166666666666595,0.32261904761904714,,,,,1.505555555555553,0.3474358974358969,1.1291666666666649,0.7527777777777765,0.7527777777777765,0.6452380952380943,0.903333333333332,,2.2583333333333298,,
80,1,high,medium,no,,,no,,Windows,yes,,,>200,,7200.0:172800,Tabular data,1000.0:10000,2.0:9,"[continuous, discrete, nominal]",<100,yes,,Binary Classification,,0.14,0.14,0.14,0.0000,0.14,0.14,0.0000,0.14,0.14,0.0000,0.0000,0.0000,0.30111111111111066,0.903333333333332,0.451666666666666,,,1.505555555555553,,1.1291666666666649,0.32261904761904714,,,1.505555555555553,,1.505555555555553,0.3474358974358969,2.2583333333333298,0.7527777777777765,0.7527777777777765,0.6452380952380943,0.903333333333332,,1.505555555555553,,
81,1,high,high,no,,,yes,,Linux,yes,,,>200,,>172800,Tabular data,>1000000,2.0:9,"[continuous, discrete, nominal]",<100,yes,,Regression,Time Series Prediction,0.0000,0.33,0.0000,0.0000,0.0000,0.33,0.0000,0.33,0.0000,0.0000,0.0000,0.0000,0.30111111111111066,1.505555555555553,0.451666666666666,,,0.903333333333332,,4.5166666666666595,0.32261904761904714,,,1.505555555555553,,1.505555555555553,0.3474358974358969,1.1291666666666649,0.7527777777777765,0.7527777777777765,0.6452380952380943,0.903333333333332,,0.451666666666666,0.7527777777777765,
82,1,,,,,,,yes,,,,,,,,,,,,,,,,,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,,,,,,,1.1291666666666649,,,,,,,,,,,,,,,,,
